line_num,station_cd,station_nm,fr_code,operator,transfer,doors,english,japanese,chinese,restroom,crossable,wheelchair_charge,lost_found,parking,bicycle,document,atm,train_ticket,lounge,nursing_room,camera,phone_charge,locker,address,cx,cy,telno,origin
1호선,1716,병점,P157,한국철도공사,,,Byeongjeom,ピョンチョム,饼店,,Y,Y,Y,Y,,,Y,,,,Y,Y,Y,경기도 화성시 떡전골로 97,37.207503,127.032731,1544-7788,옛부터 삼남으로 통하는 큰 길목이어서 고려시대부터 행인들이 쉬었다가 가는 길목으로 떡을 파는 떡장수들이 많았다고 한데서 유래
1호선,1749,서동탄,P157-1,한국철도공사,,,Seodongtan,ソドンタン,西东滩,,Y,Y,Y,,,,Y,,,Y,,,,경기도 오산시 외삼미로 15번길 75-60,37.195504,127.051672,1544-7788,화성시 대규모 택지지구인 동탄 신도시의 서쪽에 있다 하여 명명
1호선,1717,세마,P158,한국철도공사,,,Sema,セマ,洗马,,Y,Y,,Y,Y,,Y,,,Y,,Y,,경기도 오산시 세마역로 88,37.187533,127.04318,1544-7788,"인근에 사적지인 세마대지(洗馬臺地)의 ""세마""를 동명으로 한데서 유래"
1호선,1718,오산대,P159,한국철도공사,,,Osandae,オサンデ,乌山大学,,Y,Y,Y,Y,Y,,Y,,Y,Y,,Y,,경기도 오산시 청학로 236,37.168953,127.063197,1544-7788,인근에 오산대가 있어 명명
1호선,1719,오산,P160,한국철도공사,,,Osan,オサン,乌山,,Y,,,Y,Y,Y,,,Y,,,,Y,경기도 오산시 역광장로 59,37.145885,127.06672,1544-7788,"멀리 외딴 산이 있으므로 ""외미"" ,""오미"", ""외뫼"" 등으로 부르다 ""오산""이 되었다는 데서 유래"
1호선,1720,진위,P161,한국철도공사,,,Jinwi,チヌィ,振威,,Y,,,,,,,,,Y,,,,경기도 평택시 진위면 경기대로 1855,37.109447,127.062278,1544-7788,"신라시대부터 ""진위현""이라 하였으며, 구한말까지 진위군청 소재지로 1948년 4월 군청소재지를 현재의 평택으로 옮긴 후 옛날부터 오랜 세월 진위군청 소재지 였음을 감안하여 그 명칭을 계승하여 진위면으로 한데서 유래"
1호선,1721,송탄,P162,한국철도공사,,,Songtan,ソンタン,松炭,,Y,,,,Y,,Y,,,,,,,경기도 평택시 송탄공원로 43,37.075696,127.054301,1544-7788,1914년 군면 폐합으로 수원군의 15개면과 충청남도 평택군 전역을 병합하게 되어 면적이 크게 넓어지면서 진위군의 일탄면·송장면·여방면이 송탄면으로 통합되면서 송탄이라는 이름이 처음 생긴데서 유래
1호선,1722,서정리,P163,한국철도공사,,,Seojeongni,ソジョンニ,西井里,,Y,,,Y,Y,,,,,,,,,경기도 평택시 탄현로 51,37.056496,127.052819,1544-7788,이 일대에 서둔물이라는 좋은 우물 3개가 있어 명명되어진 데서 유래
1호선,1723,평택지제,P164,한국철도공사,,,Jije,チジェ,芝制,,Y,,,,,,,,,Y,,,,경기도 평택시 경기대로 777,37.0188,127.070444,1544-7788,"근처에 풀이 많아 지산, 지제라는 이름에서 파생 유래"
1호선,1724,평택,P165,한국철도공사,,,Pyeongtaek,ピョンテク,平泽,,,,,Y,,Y,,,,Y,,,,경기도 평택시 평택로 51,36.990726,127.085159,1544-7788,"고려 명종때인 1177년 진위를 수주(水州) 임내(任內 : 지금의 수원)에서 분리해 현으로 독립시킴과 동시에 팽성현을 충청도 천안부 (天安府)에 편입시키면서 '평택현' 으로 바꾼 것이 시초이며, 원래 땅 생김새가 펑퍼짐한 탓에 곳곳에 못이 생기는데다 장마철이면 서해의 바닷물까지 밀려들어 물웅덩이가 많아 이같이 이름붙여진데서 유래"
1호선,1725,성환,P166,한국철도공사,,,Seonghwan,ソンファン,成欢,,Y,,,Y,Y,,,,,,,,,충청남도 천안시 서북구 성환읍 성환1로 237-5,36.916076,127.126964,1544-7788,"1914년 행정 구역 통·폐합에 따라 이서면(二西面),일서면(一西面),아산군(牙山郡), 삼북면(三北面), 평택군 동면의 와야리(瓦也里), 경기도 양성군(陽城郡) 영통면(令通面)의 각 일부를 병합하여 성환도찰방(成歡道察防)의 이름을 따라 성환면(成歡面)이라 한데서 유래"
1호선,1726,직산,P167,한국철도공사,,,Jiksan,チッサン,稷山,,Y,Y,,Y,Y,,,,,,,,,충청남도 천안시 서북구 직산읍 천안대로 1471-33,36.870593,127.143904,1544-7788,"본래 삼한의 목지국 옛터로 삼한 70여개국의 중심지였으나 이후 백제, 고구려, 신라의 점령을 받고 고려시대때 직산으로 군명(郡名)을 변경한데서 유래"
1호선,1727,두정,P168,한국철도공사,,,Dujeong,トゥジョン,斗井,,Y,Y,,,,,Y,,,,,,,충청남도 천안시 서북구 두정로 289,36.833705,127.14896,1544-7788,천안군의 북이면에 속하였고 마을 앞에 큰 우물이 있어 물이 말로 쏟아져 나온다고 말우물 또는 斗井이라고 한데서 유래
1호선,1728,천안,P169,한국철도공사,,,Cheonan,チョナン,天安,,Y,Y,Y,,,,Y,,,Y,Y,,Y,충청남도 천안시 동남구 대흥로 239,36.810005,127.146826,1544-7788,"고려시대 태조 13년, 하늘 아래 가장 편안한 땅이 되라는 뜻에서 천안부라 지은데서 유래."
1호선,1401,봉명,P170,한국철도공사,,,Bongmyeong,ポンミョン,凤鸣,,Y,Y,,,,,,,,Y,,,,충청남도 천안시 동남구 차돌로 51,36.801215,127.135763,1544-7788,봉서산의 이름에서 따와 봉명이라는 지명이 유래.
1호선,1402,쌍용,P171,한국철도공사,,,Ssangyong(Nasaret Univ.),サンヨン,双龙(拿撒勒大学),,Y,Y,Y,,,,,,,Y,,,,충청남도 천안시 서북구 쌍용19로 20,36.793759,127.1214,1544-7788,"1914년 행정구역 통폐합에 따라 미라리, 쌍정리, 용암리를 합하여 쌍용리로 천안군에 편입된데서 유래"
1호선,1403,아산,P172,한국철도공사,,,Asan,アサン,牙山,,Y,,,,,,,,,,,,,충청남도 아산시 배방읍 희망로 90,36.792053,127.104361,1544-7788,"백제의 지명 아술에서 변화된데서 아산 이라는 지명이 유래되었으며, KTX천안아산역과의 환승을 목적으로 아산시의 이름을 명명."
1호선,1405,배방,P174,한국철도공사,,,Baebang,ペバン,排芳,,Y,,,,,,,,Y,Y,,,,충청남도 아산시 배방읍 온천대로 1967,36.777629,127.052991,1544-7788,자연지명인 배방면에서 역명 명명.
1호선,1407,온양온천,P176,한국철도공사,,,Onyangoncheon,オニャンオンチョン,温阳温泉,,Y,Y,,,,Y,Y,,Y,Y,,,Y,충청남도 아산시 온천대로 1496,36.780483,127.003249,1544-7788,인근에 한국에서 가장 오래된 온천 중 하나인 온양온천이 있어 명명.
1호선,1408,신창,P177,한국철도공사,,,Sinchang(Suncheonhyang Univ.),シンチャン,新昌,,Y,,,,,,,,,Y,,,,충청남도 아산시 신창면 행목로 50,36.769502,126.951108,1544-7788,문화재인 신창향교에서 지명 유래.
2호선,201,시청,201,서울교통공사,151,,City Hall,,,,Y,,Y,,,,Y,,,Y,Y,,Y,서울특별시 중구 서소문로 지하 127 (서소문동) (2호선 시청역),,,02-6110-2011,시청역에 위치한 태평로는 1914년에 서소문동에 있던 중국 사신을 맞던 태평관의 이름을 따서 붙인 것이다. 명(明)의 사신이 오면 이 길을 거쳐 태평관에서 경복궁으로 들어갔다. 시청 본관이 인접해 시청역이라 한다.
2호선,202,을지로입구,202,서울교통공사,,,,,,,,,,,,Y,Y,,,,Y,,Y,서울특별시 중구 을지로 지하 42 (을지입구역),37.566014,126.982618,02-6110-2021,을지로는 우리나라 위인 중의 한 사람인 고구려의 명장 을지문덕(乙支文德)의 성을 따서 붙인 것이다. 조선 왕조 때는 구리개로 불리던 이 길은 1914년부터 황금정(黃金町)으로 고친 적도 있다. 이곳은 을지로의 입구에 위치하였기에 을지로입구로 명명되었다.
2호선,203,을지로3가,203,서울교통공사,320,,,,,Y,,,Y,,,,Y,,Y,,Y,,Y,서울특별시 중구 을지로 지하 106 (2호선 을지로3가역),37.566295,126.99191,02-6110-2031,을지로는 우리나라 위인 중의 한 사람인 고구려의 명장 을지문덕(乙支文德)의 성을 따서 붙인 것이다. 조선 왕조 때는 구리개로 불리던 이 길은 1914년부터 황금정(黃金町)으로 고친 적도 있다. 옛날 이 길은 종로만큼 번화하지는 않았으나 관공서와 시전(市廛)이 들어서 있고 가내 수공업이 성한 곳이었다. 이곳은 을지로의 중심부인 3가에 위치하기에 을지로3가역으로 명명되었다.
2호선,204,을지로4가,204,서울교통공사,2546,,,,,,,,,,,,Y,,Y,,Y,,Y,서울특별시 중구 을지로 지하 178 (2호선 을지로4가역),37.566941,126.998079,02-6110-2041,을지로는 우리나라 위인 중의 한 사람인 고구려의 명장 을지문덕(乙支文德)의 성을 따서 붙인 것이다. 조선왕조 때는 구리개로 불리던 이 길은 1914년부터 황금정(黃金町)으로 고친 적도 있다. 이곳은 을지로의 중심부인 4가에 위치하기에 을지로4가역으로 명명되었다.
2호선,205,동대문역사문화공원,205,서울교통공사,422X2537,,,,,,Y,,,,,,Y,,Y,,Y,Y,Y,서울특별시 중구 을지로 지하 279 (2호선 동대문역역사문화공원역),37.565138,127.007896,02-6110-2051,동대문역사문화공원역은 당초 동대문운동장으로 명명되다 2009년 옛 동대문운동장 부지에 동대문역사문화공원이 개장되면서 현재의 명칭으로 바뀌어 유지되고 있다.
2호선,206,신당,206,서울교통공사,2636,,,,,,,,,,,,Y,,Y,,Y,,Y,서울특별시 중구 퇴계로 지하 431-1 (2호선 신당역),37.565972,127.01782,02-6110-2061,신당동은 조선시대 신당리계(新堂里契)에서 비롯된 동명으로 신당(新堂)을 모신 동네라는 뜻을 가지고 있다. 신당이란 무당들이 받들어 모시는 신령을 모신 집을 말한다. 이 일대에는 신당을 중심으로 많은 무당들이 광희문 밖에 살았다고 한다.
2호선,207,상왕십리,207,서울교통공사,,,,,,,,,Y,,Y,,,,Y,,Y,,Y,서울특별시 성동구 왕십리로 지하 374 (상왕십리역),37.564354,127.029354,02-6110-2071,상왕십리동명의 유래는 조선 초에 무학대사(無學大師)가 도읍을 정하려고 이곳까지 와서 도선대사의 변신인 늙은 농부로부터 십리를 더 가라는 가르침을 받았기 때문에 왕십리라 전해오고 있다. 왕십리 위쪽에 자리 잡고 있으므로 상왕십리로 칭한 것이다.
2호선,208,왕십리,208,서울교통공사,2541X1013X102C,,,,,,Y,,,,Y,,Y,,Y,,Y,,Y,서울특별시 성동구 왕십리로 지하300 (2호선 왕십리역),37.561533,127.037732,02-6110-2081,"태조 이성계가 조선을 건국한 후 송도의 고려 도읍지를 옮기고자 당시 무학대사에게 도읍지를 찾아보라고 명하여 무학대사는 도읍지를 찾아 남으로 내려와 왕십리에서 지형을 살피던 중 때마침 도선대사의 변신인 노인이 ""십리""를 더 가서 도읍지를 찾으라는 가르침을 받아 그 노인의 말대로 현재의 왕십리에서 10리를 더 가 경복궁자리에 궁궐터를 잡았다는데 그 뒤부터 무학대사가 10리를 더 갔다하여 왕십리라 불렀다함."
2호선,209,한양대,209,서울교통공사,,,,,,,,,,,Y,,Y,,Y,,Y,,Y,서울특별시 성동구 왕십리로 206 (한양대역),37.555273,127.043655,02-6110-2091,행당동의 동명은 갑오개혁(1894년) 때부터 불러오고 있으며 현재의 행당초등학교 동쪽 산 일대에 살구나무 / 은행나무가 많이 심어져 있어서 행당이라는 동명이 생겼다 한다. 인근에 한양대학교가 있어 한양대로 명명함
2호선,210,뚝섬,210,서울교통공사,,,,,,,,,,,Y,,Y,,Y,,,,Y,서울특별시 성동구 아차산로18 (뚝섬역),37.547184,127.047367,02-6110-2101,뚝섬은 한강으로 들어가는 중랑천 하류가 있어 삼면이 물이 있어 섬이라 부를 만 하다하여 한성부때 독도 / 살곶이벌이라 불리어 오다 뚝섬으로 불리어짐
2호선,211,성수,211,서울교통공사,,,,,,,Y,Y,,,Y,,Y,,Y,Y,,,Y,서울특별시 성동구 아차산로 100 (성수역),37.544581,127.055961,02-6110-2111,전래에 따르면 성수라는 이름은 항상 마을 사람이 마실 수 있는 맑은 물이 흐르고 또한 성덕정이라는 큰 정자와 뚝도 수원지가 있었다고 하여 각각 첫머리를 따서 성수(聖水)라고 했다는 설이 있다. 또한 이곳 정자에서 선비들이 흐르는 물을 마시며 풍류를 읊으며 노닐었다는 성스러운 물 / 즉 성수라는 지명으로 불리게 됨.
2호선,244,용답,211-1,서울교통공사,,,,,,,Y,,Y,,,,Y,,,,,,,서울특별시 성동구 용답길 86 (용답역),37.561904,127.050899,02-6110-1341,용답동 동명은 용두동 지역과 답십리동 지역 일부가 1975년 10월 1일에 통합되어 이루어졌기 때문에 머리글자인 용답을 따서 용답동이 되었다.
2호선,245,신답,211-2,서울교통공사,,,,,,Y,Y,,,,,,Y,,,,,,,서울특별시 성동구 천호대로 232 (신답역),37.57004,127.046481,02-6110-1351,신답역은 용답동에 위치하고 있으나 / 신답이란 명칭은 용답동 및 답십리동에서도 사용되고 있음. 답십리동 속의 자연촌락으로 원말(元洞 / 현 답십리 5동) / 너머말(현 답십리 1동) / 웃말 / 작은 답십리 / 새말(新村) / 간데메(中山) 등이 있었으며 / 작은 답십리는 현재 답십리3동이며 / 중산(간데메)은 동대문구의 허파역할을 하는 간데메 공원 이름으로 사용되고 있고 새말에서 신답이란 지명이 유래된 것으로 추정된다.
2호선,250,용두,211-3,서울교통공사,,,,,,,Y,,,,,,,,,,,,,서울특별시 동대문구 천호대로 지하 129 (용두역),37.574028,127.038091,02-6110-1361,마을을 감싸고 있는 산의 모습이 용의 머리와 같이 생겼다고 해서 붙은 이름이다. 1914년 경기도 고양군에 편입 후 1936년에 경성부에 편입 용두정이 되었고 / 1943년 동대문구 관할이 되었다. 1946년에 용두동으로 바뀌었다.
2호선,246,신설동,211-4,서울교통공사,156X4713,,,,,,Y,,Y,,Y,,Y,,,Y,Y,,Y,서울특별시 동대문구 왕산로 지하 1 (신설동) (2호선 신설동역),,,02-6110-1371,신설동은 조선중기 동부 숭신방(성외)에 새로 설치된 마을이므로 신설계라 부른데서 유래되었다. 즉 영조 27년(1751년)의 기록에 처음으로 신설계가 나타나고 있다.
2호선,212,건대입구,212,서울교통공사,2729,,,,,,Y,,,,Y,Y,Y,,Y,,Y,,Y,서울특별시 광진구 아차산로 243 (2호선 건대입구역),37.540693,127.07023,02-6110-2121,화양동은 세종임금 때 이곳에 지은 정자 화양정(華陽亭)에서 유래되었으며 / 1980년 2호선 개통 시에는 화양역으로 되었으나 인근에 건국대학교가 있어 1985년 7월 건대입구역으로 변경됨.
2호선,213,구의,213,서울교통공사,,,,,,,,,,,Y,Y,Y,,Y,,Y,,Y,서울특별시 광진구 아차산로 384-1 (구의역),37.537077,127.085916,02-6110-2131,구의동의 동명은 1914년 4월 1일 경기도 양주군의 아홉 개의 우물이 있다고 해서 구정동이라 불리던 구정동과 산의동이 경기도 고양군으로 편입되면서 ’구’자와 ’의’자를 따서 구의동이 된 것이다.
2호선,214,강변,214,서울교통공사,,,,,,,Y,,,,Y,,Y,,,Y,Y,Y,Y,서울특별시 광진구 강변역로 53 (강변역),37.535095,127.094681,02-6110-2141,"강변역은 한강제방 축조 시 조성된 공한지 위에 세워진 역사로써 삼환기업(주)이 1978년 3월 9일에 착공하여 2년 7개월 22일에 걸친 공사 끝에 1980년 10월 31일을 기하여 영업개시하게 되었으며 한강변에 위치한다하여 ""강변역""으로 명명하게 되었다."
2호선,215,잠실나루,215,서울교통공사,,,,,,,Y,,,Y,,,Y,,Y,,Y,,Y,서울특별시 송파구 오금로 20 (잠실나루역),37.520733,127.10379,02-6110-2151,잠실나루역은 역사 인근을 흐르는 성내천의 이름을 따서 성내역으로 명명되어 오다 강동구 성내동과의 혼돈을 해소하고자 2010년 8월 9일 잠실나루역으로 변경되었다.
2호선,216,잠실,216,서울교통공사,2815,,,,,,,,,Y,Y,Y,Y,,,Y,Y,,Y,서울특별시 송파구 올림픽로 지하 265 (2호선 잠실역),37.51395,127.102234,02-6110-2161,잠실은 조선 초에 이곳에 잠실을 두었기 때문에 유래된 것이다. 잠실은 잠실도회의 준말로 조선 초의 국립 양잠소였다.
2호선,217,잠실새내,217,서울교통공사,,,,,,,,,,,Y,,Y,,Y,,Y,,,서울특별시 송파구 올림픽로 지하 140 (신천역),37.511687,127.086162,02-6110-2171,잠실새내역은 행정구역이 변경되기 전의 신천동의 이름을 따서 신천(新川)역으로 명명되어 오다 2호선 신촌역과의 혼돈을 해소하고자 2016년 12월 15일 역이 위치한 잠실동과 신천의 순우리말인 새내를 사용하여 잠실새내역으로 변경되었다.
2호선,218,종합운동장,218,서울교통공사,4130,,,,,,Y,,,,Y,Y,Y,,Y,,Y,,Y,서울특별시 송파구 올림픽로 지하 23 (종합운동장역),37.510997,127.073642,02-6110-2181,종합운동장역은 주변이 원래 뽕밭이었으나 86 아시안게임과 88 서울올림픽 준비를 위해 각종 스포츠 시설인 주경기장과 야구장 / 실내체육관 / 수영장 / 학생체육관 / 보조경기장 등이 신축되며 종합운동장역으로 명명됨.
2호선,219,삼성,219,서울교통공사,,,,,,,Y,,,,,Y,Y,,,Y,Y,Y,Y,서울특별시 강남구 테헤란로 지하 538 (삼성역),37.508844,127.06316,02-6110-2191,삼성동은 한강과 이어지는 탄천 하구에 있으며 신라성왕 10년(794년)에 창건된 사찰인 봉은사 / 어린아이가 춤을 추는 형상의 바위가 있는 무동도 / 당나무를 파는 상점이 많은 닥점의 세 마을이 합하여져 지어진 명칭이다.
